GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
BP_05,Mean systolic blood pressure (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,IND,1993,1993,India,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,122.8 [119.8-125.9],122.80000,119.80000,125.90000,,,
BP_05,Mean systolic blood pressure (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,IND,2007,2007,India,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,122.2 [118.9-125.6],122.20000,118.90000,125.60000,,,
BP_05,Mean systolic blood pressure (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,IND,2008,2008,India,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,122.1 [118.3-125.8],122.10000,118.30000,125.80000,,,
BP_05,Mean systolic blood pressure (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,IND,2009,2009,India,,AGE25-PLUS,25+ years,,FMLE,Female,,,,,121.9 [117.4-126.2],121.90000,117.40000,126.20000,,,
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,IND,2008,2008,India,,AGE20-PLUS,20+ years,,MLE,Male,,,,,21.0 [20.5-21.5],21.00000,20.50000,21.50000,,,
NCD_CCS_NCDUnit_Operational,"Existence of an Operational Unit, Branch, or Dept. in Ministry of Health with responsibility for NCDs",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2396,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,IND,2013,2013,India,,,,,,,,,,,Yes,,,,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1975,1975,,SEAR,South-East Asia,,IND,1975,1975,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.2 [14.0-36.2],24.20000,14.00000,36.20000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.5 [17.0-32.9],24.50000,17.00000,32.90000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,IND,2005,2005,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,26.0 [22.3-30.1],26.00000,22.30000,30.10000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,IND,2013,2013,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,26.5 [21.2-32.4],26.50000,21.20000,32.40000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,IND,2014,2014,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,26.6 [20.7-33.0],26.60000,20.70000,33.00000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,IND,1979,1979,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.4 [16.0-33.7],24.40000,16.00000,33.70000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1985,1985,,SEAR,South-East Asia,,IND,1985,1985,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.8 [18.5-31.8],24.80000,18.50000,31.80000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,25.3 [20.8-30.3],25.30000,20.80000,30.30000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,IND,2002,2002,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,25.8 [21.8-30.0],25.80000,21.80000,30.00000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,IND,1983,1983,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.7 [17.8-32.1],24.70000,17.80000,32.10000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,IND,1992,1992,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,25.1 [20.1-30.7],25.10000,20.10000,30.70000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,IND,1990,1990,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,25.1 [19.7-30.9],25.10000,19.70000,30.90000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,IND,1991,1991,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,25.1 [19.9-30.7],25.10000,19.90000,30.70000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,IND,1998,1998,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,25.4 [21.1-30.1],25.40000,21.10000,30.10000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,IND,2000,2000,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,25.6 [21.5-30.1],25.60000,21.50000,30.10000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,IND,2007,2007,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,26.2 [22.5-30.2],26.20000,22.50000,30.20000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1977,1977,,SEAR,South-East Asia,,IND,1977,1977,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.3 [15.1-34.8],24.30000,15.10000,34.80000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,IND,1980,1980,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.5 [16.5-33.3],24.50000,16.50000,33.30000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1986,1986,,SEAR,South-East Asia,,IND,1986,1986,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.9 [18.7-31.6],24.90000,18.70000,31.60000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1987,1987,,SEAR,South-East Asia,,IND,1987,1987,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.9 [19.0-31.3],24.90000,19.00000,31.30000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,IND,1990,1990,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,23.7 [18.7-29.1],23.70000,18.70000,29.10000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,IND,1991,1991,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,23.8 [19.0-29.1],23.80000,19.00000,29.10000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,IND,2007,2007,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.5 [21.0-28.0],24.50000,21.00000,28.00000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,IND,1992,1992,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,23.8 [19.2-29.0],23.80000,19.20000,29.00000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,IND,1995,1995,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.0 [19.7-28.7],24.00000,19.70000,28.70000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.0 [19.8-28.6],24.00000,19.80000,28.60000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,IND,2001,2001,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.3 [20.5-28.2],24.30000,20.50000,28.20000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.1 [19.9-28.6],24.10000,19.90000,28.60000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,IND,1999,1999,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.2 [20.3-28.4],24.20000,20.30000,28.40000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,IND,2005,2005,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.4 [21.0-28.0],24.40000,21.00000,28.00000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,IND,2013,2013,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.7 [19.9-29.9],24.70000,19.90000,29.90000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,IND,1980,1980,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,22.7 [15.6-31.3],22.70000,15.60000,31.30000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,22.8 [16.0-31.0],22.80000,16.00000,31.00000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,IND,1998,1998,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.1 [20.1-28.5],24.10000,20.10000,28.50000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1987,1987,,SEAR,South-East Asia,,IND,1987,1987,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,23.4 [18.0-29.4],23.40000,18.00000,29.40000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,IND,2004,2004,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.4 [20.9-27.9],24.40000,20.90000,27.90000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,IND,1995,1995,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.4 [17.3-26.1],21.40000,17.30000,26.10000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.5 [17.4-26.0],21.50000,17.40000,26.00000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,IND,1999,1999,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.8 [18.0-26.0],21.80000,18.00000,26.00000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,IND,2005,2005,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,22.7 [19.2-26.4],22.70000,19.20000,26.40000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,IND,2006,2006,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,22.8 [19.3-26.5],22.80000,19.30000,26.50000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,IND,1979,1979,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,20.6 [13.3-29.0],20.60000,13.30000,29.00000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,IND,1990,1990,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.2 [16.4-26.4],21.20000,16.40000,26.40000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.6 [17.6-26.0],21.60000,17.60000,26.00000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,IND,1998,1998,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,21.7 [17.8-26.1],21.70000,17.80000,26.10000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,IND,2001,2001,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,22.1 [18.4-26.0],22.10000,18.40000,26.00000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,IND,2003,2003,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,22.4 [18.8-26.2],22.40000,18.80000,26.20000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,IND,2010,2010,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.5 [19.6-27.8],23.50000,19.60000,27.80000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,IND,2011,2011,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.6 [19.4-28.3],23.60000,19.40000,28.30000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,IND,2004,2004,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,22.5 [19.0-26.3],22.50000,19.00000,26.30000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,IND,2007,2007,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.0 [19.5-26.7],23.00000,19.50000,26.70000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,IND,2015,2015,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.2 [18.3-31.1],24.20000,18.30000,31.10000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,IND,2007,2007,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,21.3 [18.1-24.5],21.30000,18.10000,24.50000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,IND,2010,2010,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,21.8 [18.3-25.6],21.80000,18.30000,25.60000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1988,1988,,SEAR,South-East Asia,,IND,1988,1988,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,19.0 [14.5-24.2],19.00000,14.50000,24.20000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1989,1989,,SEAR,South-East Asia,,IND,1989,1989,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,19.1 [14.7-24.1],19.10000,14.70000,24.10000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,IND,2011,2011,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,22.0 [18.2-26.1],22.00000,18.20000,26.10000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,IND,1999,1999,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,20.2 [16.7-24.0],20.20000,16.70000,24.00000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,IND,2000,2000,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,20.3 [16.9-24.0],20.30000,16.90000,24.00000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,IND,2001,2001,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,20.4 [17.1-24.0],20.40000,17.10000,24.00000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,IND,2002,2002,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,20.5 [17.3-24.1],20.50000,17.30000,24.10000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,IND,2006,2006,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,21.1 [18.0-24.4],21.10000,18.00000,24.40000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,IND,2012,2012,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,22.2 [18.0-26.7],22.20000,18.00000,26.70000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1988,1988,,SEAR,South-East Asia,,IND,1988,1988,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,123.7 [120.4-127.0],123.70000,120.40000,127.00000,,,
